,course_name,instructor,course description,reviews_avg,reviews_count,course_duration,lectures_count,level,price_after_discount,main_price,course_flag,students_count,len descreption,amount of discount
4146,Complete React Ultimate Guide | eCommerce | Hooks | Redux,Web University by Harsha Vardhan,Learn by Doing | eCommerce | React Projects | Redux | JavaScript | React for Busy Developers | Router | Redux Toolkit,4.7,175,39.0,212,All Levels,269.99,319.99,Normal,978.0,117,50.0
4147,Artificial Intelligence and Predictive Analysis,EDUCBA Bridging the Gap,This course is a comprehensive understanding of AI concepts and its application using Python and iPython.,4.0,175,6.5,59,All Levels,269.99,719.99,Normal,62481.0,105,450.0
4148,JavaScript for beginners with live examples,DoEdu IT Educations,Javascript: Learn complete javascript from basics concepts to advanced with examples,4.2,175,4.0,49,Beginner,199.99,229.99,Normal,14792.0,84,30.0
4149,WooCommerce WordPress Ecommerce Course. 2.5 hrs MasterClass,Academy 365,Make a great Ecommerce Website using WordPress WooCommerce Plugin. Super course with step by step process explaination.,4.0,175,3.0,18,Beginner,199.99,229.99,Normal,324.0,119,30.0
4150,Learn Data Structures & Algorithms for Interviews - PART 1,Rahul Shetty,"Master Time Complexities, Recursion, Linked Lists, Stacks, Queues, Heaps, HashMaps, Arrays, Sort and Search Algorithms",4.7,174,10.0,90,All Levels,229.99,1199.99,Normal,2419.0,118,970.0
4151,Ansible: Beginner to Pro,"Warp 9 Training, Codestars • over 2 million students worldwide!",Master Ansible In No Time,4.5,174,4.5,111,Beginner,199.99,229.99,Normal,1524.0,25,30.0
4152,Build your first game with RPG Maker MV,Jeff M,"No programming knowledge needed. Windows, Linux, OSX, and mobile",4.5,174,6.0,44,Beginner,269.99,479.99,Normal,852.0,64,210.0
4153,SQL server - from setup to execution,Taurius Litvinavicius,Learn MSSQL using SQL server 2019,4.5,174,4.5,28,Beginner,269.99,349.99,Normal,19859.0,33,80.0
4154,Python For Beginners 2021-22 - A Complete Python Bootcamp,Manish kumar,This Python For Beginners Course Teaches You The Python Language Fast. Includes Python Tutorial With Python 2.7 or 3.,3.3,174,4.5,53,Beginner,199.99,229.99,Normal,9261.0,117,30.0
4155,Introduction to Computer Networks for QA Testers,Alik Feld,The concept of OSI Model in Computer Networks for QA SW Testing,4.2,174,1.5,11,Beginner,199.99,229.99,Normal,4872.0,63,30.0
4156,Build RESTFUL APIs using Kotlin and Spring Boot,Pragmatic Code School,A complete hands on approach to learn the Kotlin language and build Restful APIs using Kotlin SpringBoot.,4.5,174,8.5,93,All Levels,229.99,719.99,Normal,1443.0,105,490.0
4157,Learning ASP.NET Web API,Packt Publishing,Accelerate your skills to build a RESTful Web API with ASP.NET Core,4.0,174,3.0,42,Beginner,269.99,599.99,Normal,864.0,67,330.0
4158,Complete iOS 10 development Bootcamp,Igneus Technologies,"A complete app design process and development with swift 3, xcode 8, SketchApp and Firebase for ios 10",4.1,174,26.5,151,All Levels,229.99,1199.99,Normal,1035.0,102,970.0
4159,Begin Programming with Modern C++,James Raynard,"Teaches you how to program computers, using the C++ programming language.",3.9,174,13.5,98,Beginner,199.99,229.99,Normal,9631.0,73,30.0
4160,Jetson Nano Boot Camp,Yılmaz Alaca,"Learn Jetson Nano with Machine Learning Project, Python, OpenCV and Serial Communication!",4.4,174,6.0,91,All Levels,229.99,319.99,Normal,670.0,89,90.0
4161,Docker for absolute beginners: Learn Docker from scratch,Bluelime Learning Solutions,Docker Practical hand on course for beginners with examples,3.6,174,3.5,44,Beginner,229.99,729.99,Normal,17975.0,59,500.0
4162,Master Laravel & Create High-Level Applications with Laravel,"JuanD MeGon, ProgramarYa By JuanDMeGon",Become a Laravel expert creating an eShop from scratch practicing all the Laravel features you learn in the process.,4.9,174,16.5,105,All Levels,269.99,719.99,Normal,1004.0,116,450.0
4163,R Programming:For Data Science With Real Exercises,Zulqarnain Hayat,"Learn Programming In R And R Studio. Data Analytics, Data Science, Statistical Analysis, Packages, Functions, GGPlot2",3.8,174,5.0,27,All Levels,229.99,629.99,Normal,52639.0,117,400.0
4164,WhatsApp Automation - Become a WhatsApp Genius (2022),Jay Kumar,Learn to automate WhatsApp and start building multi-step chatbots in just 2 hours!,4.6,174,2.5,33,All Levels,199.99,229.99,Normal,10534.0,82,30.0
4165,"Complete In & Out Of Ethereum Blockchain, Solidity & Truffle",Neeraj Srivastava,"For Developers - A very intense course on Ethereum Blockchain, Solidity & Truffle.This is not a Blockchain 101 course.",3.8,174,6.0,33,All Levels,1699.99,1699.99,Normal,972.0,118,0.0
4166,Python Programming Bootcamp 2022 from Basics to Advanced,Parv Shah,Complete Introduction to Python Programming Language! Start from the basics and go all the way to Advanced Python!,4.2,174,29.0,110,All Levels,229.99,1199.99,Normal,18950.0,114,970.0
4167,Java in 3 Hours: Java Programming Tutorial for Beginners,Ajay R Warrier,Learn Java in 3 Hours. Java Made Easy. No Previous Experience Required. Ultimate Guide to Java. Master Java Programming.,4.4,174,2.5,31,Beginner,269.99,719.99,Normal,5666.0,120,450.0
4168,"Scala Advanced, Part 2 - Best Practices, Async, Serializing",Dick Wall,"Idioms and Patterns, Dependency Injection, XML, JSON, Custom Extractors and Asynchronous Programming with Futures",4.7,173,5.5,121,Expert,199.99,229.99,Normal,2222.0,113,30.0
4169,Stripe In Practice,Angular University,"Build your own online eCommerce store and subscription membership website with Stripe, Firebase, Node & Express",4.6,173,6.5,56,All Levels,229.99,649.99,Bestseller,1717.0,111,420.0
4170,Learning Functional Javascript with Ramda,Oleksandr Kocherhin,"Learn Functional programming and Ramda to write simple and reusable Javascript using currying, composition & much more",4.0,173,2.0,19,All Levels,269.99,1299.99,Normal,791.0,118,1030.0
4171,Blazor WebAssembly - Full Stack Web Development,Trevoir Williams,"Learn to build a Blazor WebAssembly application using enterprise level concepts, design patterns, and features.",4.6,173,9.5,51,All Levels,269.99,719.99,Normal,9938.0,111,450.0
4172,The Complete JavaScript Bootcamp,EDUmobile Academy,"Learn Fundamental of JavaScript, jQuery, AngularJS and NodeJS",4.5,173,5.0,47,All Levels,269.99,1399.99,Normal,2238.0,61,1130.0
4173,"Spark Scala coding framework, testing, Structured streaming",FutureX Skills,"Spark Scala Framework, Hive, IntelliJ, Maven, Logging, Exception Handling, log4j, ScalaTest, JUnit, Structured Streaming",4.5,173,4.5,60,All Levels,199.99,229.99,Normal,3203.0,120,30.0
4174,Data Science A-Z : Machine Learning with Python & R,Arpan Gupta,By Data Scientist / IITian  for Beginners . Data Science/Machine Learning with Python & R for beginners to advance,4.0,173,12.5,90,All Levels,229.99,319.99,Normal,677.0,114,90.0
4175,Artificial Intelligence Introduction for Non-Technicals,Sudhanshu Saxena,"Introduction to AI, ML, Data Science , BI and Analytics for Non-Technicals, Leaders, Managers, freshers and Beginners",4.1,173,3.5,14,Beginner,199.99,229.99,Normal,523.0,117,30.0
4176,JavaScript And PHP And Python Programming Complete Course,PROPER DOT INSTITUTE,Learn JavaScript And PHP And Python Programming language In One Complete Course,4.2,173,8.0,101,Beginner,229.99,1199.99,Normal,37854.0,79,970.0
4177,How to Make a Website Without Coding- WordPress & Web Skills,Hoku Ho,"Learn WordPress by making a blog, resume/portfolio, and business website from scratch. No coding or experience required.",4.8,173,9.0,123,All Levels,229.99,319.99,Normal,10729.0,120,90.0
4178,Introduction to Concurrency in C# - Async and Paralellism,Felipe Gavilán,Learn to develop scalable and fast applications using concurrency,4.6,173,5.0,77,Beginner,229.99,349.99,Normal,1079.0,65,120.0
4179,Master Teradata- A Complete Course on Teradata,Edulearners Technologies,Become an Expert in Teradata,1.9,172,4.5,59,All Levels,269.99,719.99,Normal,676.0,28,450.0
4180,DevOps Interview Questions Preparation Course,KnowledgePowerhouse !,Learn everything about DevOps. Save time in Interview preparation.,4.0,172,2.5,48,All Levels,269.99,719.99,Normal,1270.0,66,450.0
4181,Let Us PIC: A Datasheet Approach for  PIC Microcontroller,SWADESHEE Parinati,Complete course using datasheet approach for 8-bit PIC MCU,4.5,172,7.5,55,All Levels,229.99,479.99,Normal,1222.0,58,250.0
4182,End to End Integration : Selenium - Maven - Git - Jenkins,Testing World Infotech,"Code Management using GIT, Build trigger using Jenkins",3.4,172,2.5,16,Expert,229.99,319.99,Normal,934.0,54,90.0
4183,Hands-On Systems Programming with Rust,Packt Publishing,Take advantage of Rust to ensure safety and concurrency,4.3,172,2.5,26,Beginner,269.99,779.99,Normal,1352.0,55,510.0
4184,Developing Smart contracts with Solidity,Demeter Interactive,Learn how to develop smart contracts and DApps on the Ethereum Network using solidity.,4.4,172,3.5,30,All Levels,269.99,649.99,Normal,946.0,86,380.0
4185,Machine Learning and Statistical Modeling with R Examples,R-Tutorials Training,"Learn how to use machine learning algorithms and statistical modeling for clustering, decision trees, etc by using R",4.2,172,2.5,23,Intermediate,229.99,519.99,Normal,2272.0,116,290.0
4186,SPRING 5 (Covers Annotation & XML Config) + Hibernate,"StudyEasy Organisation, Chaand Sheikh","A beginners course for Java Web Developers using Spring Framework 4 & 5, Covers Annotations and XML Config.",4.3,172,23.0,238,Intermediate,229.99,1199.99,Normal,1928.0,107,970.0
4187,Python OOP Course: Master Object-Oriented Programming,Karim Elghamrawy,"Master Python OOP and Become a Better Python Programmer by Writing Modular, Readable, and Reusable Python OOP Code",4.7,172,5.5,38,All Levels,269.99,479.99,Normal,634.0,114,210.0
4188,Learn Java Programming: Classes and Objects (2022 Edition),"Srinidhi Ranganathan, Saranya Srinidhi",This mind-blowing online course of 2022 that is focussed on Java Programming - Classes and Objects,3.6,172,2.5,9,Beginner,199.99,229.99,Normal,30188.0,98,30.0
4189,QC201 : Advanced Math for Quantum Computing,Kumaresan Ramanathan,Learn the Advanced Math you need for later courses on Quantum Computing Algorithms,4.7,171,4.0,36,Intermediate,269.99,319.99,Normal,1441.0,82,50.0
4190,Teach Python to Kids Age 8 to 10,"Sunil Nair, Penrose Learning","The Ultimate Teachers guide to Python in just 12 Sessions using Videos, Illustrations, Code Samples & Assignments",4.2,171,3.0,27,Beginner,199.99,229.99,Normal,562.0,113,30.0
4191,Machine Learning 2022: Complete Maths for Machine Learning,"Jitesh Khurkhuriya, Python, Data Science & Machine Learning A-Z Team","Learn Math for Machine Learning, Math for Data Science, Linear Algebra, Calculus, Vectors & Matrices, Probability & more",3.9,171,2.5,25,Beginner,269.99,479.99,Normal,899.0,120,210.0
4192,Introduction to Artificial Intelligence: AI for beginners,Nikoloz Sanakoevi,"Introduction to Artificial Intelligence, basics' Course for beginners & everyone. Fundmantals for AI&ml, neural networks",4.0,171,1.5,13,Beginner,229.99,1199.99,Normal,6396.0,120,970.0
4193,Flutter - SQL - Firebase : Multi-store App (Full - Deep),Salah shams,"Building E-Commerce Multi Shop App from scratch with Flutter 3 , Dart 2.17 , Firebase and Stripe payment Gateway .",4.4,171,37.5,223,All Levels,229.99,719.99,Normal,1616.0,114,490.0
4194,Predict the stock market with data and model building!,"Mammoth Interactive, John Bura","Learn hands-on Python coding, TensorFlow logistic regression, regression analysis, machine learning, and data science!",4.0,171,8.5,55,Beginner,269.99,1299.99,Normal,1315.0,118,1030.0
4195,Up and Running with Concurrency in Go (Golang),Stan Vangilder,"SUPERCHARGE your Go (Golang) code with concurrency: parallelism, golang channels, waitgroups, goroutines and much more",4.8,171,2.5,40,Beginner,269.99,419.99,Normal,6024.0,118,150.0
4196,Python and JavaScript for beginners: Build 10 Projects,Bluelime Learning Solutions,Learn to code using Python and JavaScript,4.2,171,11.5,130,Beginner,269.99,749.99,Normal,29819.0,41,480.0
4197,Learn C Sharp Programming From Scratch,"Eduonix Learning Solutions, Eduonix-Tech .",Ultimate Guide to Learn and Master C Sharp .NET,3.2,171,6.0,46,All Levels,269.99,419.99,Normal,1487.0,47,150.0
4198,Complete Gaming Package: Learn To Code In Unity® And Unreal,"Mammoth Interactive, John Bura",Learn to code by building games in Unity® and Unreal Engine. This is a fantastic course to start learning technology.,4.2,171,54.0,147,Beginner,269.99,1299.99,Normal,2741.0,117,1030.0
4199,Google Maps SDK for Android with Kotlin | Masterclass,Stefan Jovanovic,Learn Google Maps SDK for Android. And also Create Distance Tracker App for tracking users location from a background.,4.8,171,7.5,66,Intermediate,319.99,1599.99,Bestseller,1143.0,118,1280.0
4200,"Learn Flask, A web Development Framework of Python",Data Scientist,Advanced Website Development using Flask,4.1,171,14.0,35,All Levels,269.99,549.99,Normal,500.0,40,280.0
4201,Entity Framework Core - A Full Tour,Trevoir Williams,Learn how to use and take advantage of the full feature set of Entity Framework Core in your .NET Core applications.,4.7,171,7.0,53,All Levels,319.99,619.99,Normal,2752.0,116,300.0
4202,Complete SQL in VB.Net : Database Apps in Visual Basic & SQL,Musavi Abdullah,"10 in 1:Data Entry App, Visual Basic ADO.Net ,Search SQL in VB ,multi user,Image in SQL Server,Backup, Aggregate,Publish",4.7,171,69.5,715,All Levels,199.99,229.99,Normal,9476.0,120,30.0
4203,Python Foundation - Quick Jump Start for Programmers,"Prashant Kumar Pandey, Satyam Kumar, Learning Journal",Quick Jumpstart Python Language course for experienced programmers,4.6,171,4.5,57,Beginner,199.99,229.99,Normal,4823.0,66,30.0
4204,Machine Learning Using Google Colab & AutoML (Google Vertex),SeaportAi .,AutoML Google Vertex | Python | Supervised & Unsupervised Algorithms | Exploratory Data Analysis (EDA),4.1,170,7.0,49,Intermediate,269.99,449.99,Normal,16424.0,102,180.0
4205,Flume and Sqoop for Ingesting Big Data,Loony Corn,"Import data to HDFS, HBase and Hive from a variety of sources , including Twitter and MySQL",3.6,170,2.5,17,All Levels,269.99,719.99,Normal,3429.0,91,450.0
4206,Hadoop Administration: Online Hadoop Admin Training,Inflame Tech,Become a Hadoop Administrator from Scratch,4.1,170,5.0,69,All Levels,269.99,1299.99,Normal,1052.0,42,1030.0
4207,Salesforce Heroku Masterclass,João Gomes,Learn Heroku from scratch and get awesome tools to build and host web applications. (Includes Salesforce integration),4.1,170,3.0,24,All Levels,269.99,319.99,Normal,2587.0,117,50.0
4208,The LED Pixel Master Course,Chris Parton,"Create stunning, interactive light installations driven by Arduino and FastLED",4.3,170,2.0,20,Beginner,269.99,679.99,Normal,753.0,78,410.0
